rna_name	rna_id	rna_type	bulgeLabel	bulgeLen	bulgeEnergy	label5p	energy5p	label3p	energy3p
bpRNA_SRP_783	57111	snoRNA	B5	3	3.2	S17	-9.5	S16	-14.6
bpRNA_SRP_783	57111	snoRNA	B6	1	2.5	S15	-4.15	S14	-4.6
bpRNA_SRP_96	56424	snoRNA	B1	1	2.4	S1	-1.5	S2	-15.3
bpRNA_SRP_96	56424	snoRNA	B2	1	1.6	S6	-2.1	S5	-4.8
bpRNA_SRP_857	57185	snoRNA	B1	1	0.5	S20	-4.5	S19	-5.45
bpRNA_SRP_857	57185	snoRNA	B3	2	2.8	S17	-13.2	S16	-12.45
bpRNA_SRP_616	56944	snoRNA	B1	5	4.0	S6	-8.7	S7	-1.65
bpRNA_SRP_616	56944	snoRNA	B3	1	1.7	S15	-3.3	S16	-7.65
bpRNA_SRP_774	57102	snoRNA	B1	1	2.7	S3	-2.1	S4	-6.45
bpRNA_SRP_774	57102	snoRNA	B3	3	3.2	S3	-2.1	S2	-9.5
bpRNA_SRP_774	57102	snoRNA	B4	3	3.2	S2	-9.5	S1	-12.7
bpRNA_SRP_61	56389	snoRNA	B2	1	0.373	S12	-3.05	S13	-7.8
bpRNA_SRP_61	56389	snoRNA	B3	1	2.8	S13	-7.8	S14	-4.3
bpRNA_SRP_61	56389	snoRNA	B4	1	1.6	S18	-2.1	S19	-7.95
bpRNA_SRP_61	56389	snoRNA	B5	3	3.2	S18	-2.1	S17	-13.3
bpRNA_SRP_61	56389	snoRNA	B6	3	3.2	S17	-13.3	S16	-11.55
bpRNA_SRP_61	56389	snoRNA	B7	1	2.8	S15	-4.15	S14	-4.3
bpRNA_SRP_649	56977	snoRNA	B1	1	1.3	S4	-4.95	S3	-1.4
bpRNA_SRP_649	56977	snoRNA	B2	1	1.6	S3	-1.4	S2	-6.8
bpRNA_SRP_287	56615	snoRNA	B3	4	3.6	S16	-1.5	S15	-8.25
bpRNA_SRP_121	56449	snoRNA	B1	1	1.7	S17	-3.3	S18	-8.25
bpRNA_SRP_121	56449	snoRNA	B2	1	2.3	S22	-8.2	S21	-13.5
bpRNA_SRP_270	56598	snoRNA	B1	5	4.0	S8	-8.25	S9	-4.2
bpRNA_SRP_270	56598	snoRNA	B2	1	2.3	S9	-4.2	S10	-8.2
bpRNA_SRP_270	56598	snoRNA	B4	1	0.5	S16	-3.3	S17	-7.25
bpRNA_SRP_270	56598	snoRNA	B5	3	3.2	S16	-3.3	S15	-6.2
bpRNA_SRP_706	57034	snoRNA	B1	3	3.2	S5	-8.15	S6	-7.6
bpRNA_SRP_825	57153	snoRNA	B2	1	0.5	S15	-5.8	S16	-4.35
bpRNA_SRP_825	57153	snoRNA	B3	1	2.3	S19	-19.35	S18	-10.0
bpRNA_SRP_825	57153	snoRNA	B4	1	0.5	S20	-5.7	S21	-3.3
bpRNA_SRP_947	57275	snoRNA	B1	1	1.7	S7	-2.4	S8	-3.3
bpRNA_SRP_947	57275	snoRNA	B2	2	2.8	S8	-3.3	S9	-17.35
bpRNA_SRP_947	57275	snoRNA	B3	1	0.4	S11	-4.3	S12	-1.65
bpRNA_SRP_947	57275	snoRNA	B4	1	1.7	S15	-3.3	S16	-10.65
bpRNA_SRP_947	57275	snoRNA	B5	1	1.3	S19	-8.8	S20	-13.0
bpRNA_SRP_457	56785	snoRNA	B2	1	1.4	S11	-3.9	S12	-9.0
bpRNA_SRP_457	56785	snoRNA	B3	1	2.7	S18	-3.3	S19	-1.45
bpRNA_SRP_457	56785	snoRNA	B5	1	1.7	S22	-5.15	S23	-1.95
bpRNA_SRP_457	56785	snoRNA	B6	3	3.2	S15	-9.25	S14	-6.35
bpRNA_SRP_535	56863	snoRNA	B1	1	2.9	S2	-0.55	S3	-5.45
bpRNA_SRP_535	56863	snoRNA	B2	2	2.8	S2	-0.55	S1	-14.0
bpRNA_SRP_918	57246	snoRNA	B1	4	3.6	S5	-7.5	S6	-4.2
bpRNA_SRP_918	57246	snoRNA	B3	1	0.5	S12	-3.3	S13	-7.25
bpRNA_SRP_918	57246	snoRNA	B4	3	3.2	S12	-3.3	S11	-12.75
bpRNA_SRP_153	56481	snoRNA	B1	4	3.6	S6	-13.05	S7	-15.1
bpRNA_SRP_153	56481	snoRNA	B2	3	3.2	S12	-3.3	S11	-12.65
bpRNA_SRP_397	56725	snoRNA	B5	1	1.7	S31	-8.15	S32	-1.95
bpRNA_SRP_397	56725	snoRNA	B6	2	2.8	S33	-3.55	S34	-6.0
bpRNA_SRP_397	56725	snoRNA	B7	2	2.8	S27	-0.95	S26	-7.6
bpRNA_SRP_310	56638	snoRNA	B3	1	2.4	S2	-0.45	S1	-3.75
bpRNA_SRP_272	56600	snoRNA	B1	5	4.0	S8	-8.25	S9	-4.2
bpRNA_SRP_272	56600	snoRNA	B2	1	2.3	S9	-4.2	S10	-8.2
bpRNA_SRP_272	56600	snoRNA	B4	1	0.5	S16	-3.3	S17	-7.25
bpRNA_SRP_272	56600	snoRNA	B5	3	3.2	S16	-3.3	S15	-6.2
bpRNA_SRP_123	56451	snoRNA	B1	1	1.6	S3	-2.1	S4	-7.77
bpRNA_SRP_123	56451	snoRNA	B2	1	0.373	S6	-3.3	S7	-0.95
bpRNA_SRP_123	56451	snoRNA	B4	3	3.2	S3	-2.1	S2	-11.4
bpRNA_SRP_123	56451	snoRNA	B5	3	3.2	S2	-11.4	S1	-18.4
bpRNA_SRP_285	56613	snoRNA	B1	2	2.8	S11	0.0	S12	-0.6
bpRNA_SRP_285	56613	snoRNA	B2	2	2.8	S12	-0.6	S13	-4.6
bpRNA_SRP_285	56613	snoRNA	B3	4	3.6	S17	-1.5	S16	-8.25
bpRNA_SRP_285	56613	snoRNA	B4	3	3.2	S16	-8.25	S15	0.23
bpRNA_SRP_63	56391	snoRNA	B2	1	0.373	S12	-3.05	S13	-7.7
bpRNA_SRP_63	56391	snoRNA	B3	1	2.8	S13	-7.7	S14	-4.3
bpRNA_SRP_63	56391	snoRNA	B4	1	1.6	S18	-2.1	S19	-7.95
bpRNA_SRP_63	56391	snoRNA	B5	3	3.2	S18	-2.1	S17	-13.3
bpRNA_SRP_63	56391	snoRNA	B6	3	3.2	S17	-13.3	S16	-11.55
bpRNA_SRP_63	56391	snoRNA	B7	1	2.8	S15	-4.15	S14	-4.3
bpRNA_SRP_776	57104	snoRNA	B1	1	2.7	S3	-2.1	S4	-6.45
bpRNA_SRP_776	57104	snoRNA	B3	3	3.2	S3	-2.1	S2	-9.5
bpRNA_SRP_776	57104	snoRNA	B4	3	3.2	S2	-9.5	S1	-12.7
bpRNA_SRP_614	56942	snoRNA	B2	1	1.7	S9	-3.3	S10	-10.65
bpRNA_SRP_478	56806	snoRNA	B2	1	0.973	S7	-5.5	S6	-4.95
bpRNA_SRP_781	57109	snoRNA	B1	1	-1.077	S12	-2.05	S13	-6.0
bpRNA_SRP_781	57109	snoRNA	B2	1	2.7	S18	-2.1	S19	-6.45
bpRNA_SRP_781	57109	snoRNA	B4	3	3.2	S18	-2.1	S17	-9.5
bpRNA_SRP_781	57109	snoRNA	B5	3	3.2	S17	-9.5	S16	-14.6
bpRNA_SRP_781	57109	snoRNA	B6	1	2.5	S15	-4.15	S14	-4.6
bpRNA_SRP_855	57183	snoRNA	B1	1	-0.927	S3	-1.97	S2	-14.35
bpRNA_SRP_855	57183	snoRNA	B2	3	3.2	S2	-14.35	S1	-22.3
bpRNA_SRP_545	56873	snoRNA	B1	1	1.7	S2	-0.55	S3	-5.25
bpRNA_SRP_545	56873	snoRNA	B2	2	2.8	S2	-0.55	S1	-14.0
bpRNA_SRP_292	56620	snoRNA	B1	4	3.6	S7	-1.65	S8	-5.4
bpRNA_SRP_292	56620	snoRNA	B2	1	4.1	S8	-5.4	S9	-10.5
bpRNA_SRP_292	56620	snoRNA	B5	1	0.5	S14	-3.3	S15	-6.15
bpRNA_SRP_292	56620	snoRNA	B6	2	2.8	S20	-1.65	S19	-20.7
bpRNA_SRP_265	56593	snoRNA	B1	5	4.0	S8	-5.25	S9	-4.2
bpRNA_SRP_265	56593	snoRNA	B2	1	2.3	S9	-4.2	S10	-8.2
bpRNA_SRP_265	56593	snoRNA	B5	3	3.2	S16	-3.3	S15	-6.2
bpRNA_SRP_430	56758	snoRNA	B1	1	0.4	S6	-7.2	S7	-10.0
bpRNA_SRP_430	56758	snoRNA	B2	1	1.7	S11	-5.05	S12	-0.85
bpRNA_SRP_430	56758	snoRNA	B3	2	2.8	S12	-0.85	S13	-15.4
bpRNA_SRP_430	56758	snoRNA	B5	1	1.7	S23	-4.8	S24	-4.35
bpRNA_SRP_430	56758	snoRNA	B6	2	2.8	S10	-7.2	S9	0.4
bpRNA_SRP_552	56880	snoRNA	B1	1	-0.927	S7	-5.7	S6	-6.8
bpRNA_SRP_842	57170	snoRNA	B1	3	3.2	S15	-15.1	S14	-15.5
bpRNA_SRP_83	56411	snoRNA	B1	1	1.3	S8	-8.6	S9	-11.6
bpRNA_SRP_83	56411	snoRNA	B2	1	0.373	S10	-3.05	S11	-7.7
bpRNA_SRP_83	56411	snoRNA	B3	1	2.8	S11	-7.7	S12	-4.3
bpRNA_SRP_83	56411	snoRNA	B4	1	2.7	S16	-2.1	S17	-7.65
bpRNA_SRP_83	56411	snoRNA	B5	3	3.2	S16	-2.1	S15	-13.3
bpRNA_SRP_83	56411	snoRNA	B6	3	3.2	S15	-13.3	S14	-10.65
bpRNA_SRP_83	56411	snoRNA	B7	1	2.8	S13	-4.15	S12	-4.3
bpRNA_SRP_498	56826	snoRNA	B1	1	1.6	S20	-2.1	S19	-6.6
bpRNA_SRP_498	56826	snoRNA	B2	3	3.2	S18	-10.2	S17	-16.4
bpRNA_SRP_74	56402	snoRNA	B1	1	1.7	S6	-2.1	S7	-2.97
bpRNA_SRP_74	56402	snoRNA	B2	1	1.3	S9	-7.2	S10	-15.5
bpRNA_SRP_74	56402	snoRNA	B3	1	0.373	S11	-3.05	S12	-7.7
bpRNA_SRP_74	56402	snoRNA	B4	1	2.8	S12	-7.7	S13	-4.3
bpRNA_SRP_74	56402	snoRNA	B5	1	2.7	S18	-2.1	S19	-7.65
bpRNA_SRP_74	56402	snoRNA	B7	3	3.2	S16	-5.95	S15	-11.55
bpRNA_SRP_74	56402	snoRNA	B8	1	2.8	S14	-4.15	S13	-4.3
bpRNA_SRP_440	56768	snoRNA	B1	1	0.5	S1	-5.7	S2	-2.05
bpRNA_SRP_832	57160	snoRNA	B1	1	1.3	S5	-6.6	S4	-1.4
bpRNA_SRP_832	57160	snoRNA	B2	1	1.6	S4	-1.4	S3	-11.6
bpRNA_SRP_684	57012	snoRNA	B2	1	0.5	S21	-14.4	S20	-8.8
bpRNA_SRP_684	57012	snoRNA	B3	1	1.4	S20	-8.8	S19	-9.1
bpRNA_SRP_684	57012	snoRNA	B4	1	-0.927	S17	-1.97	S16	-12.4
bpRNA_SRP_684	57012	snoRNA	B6	3	3.2	S14	-14.8	S13	-14.05
bpRNA_SRP_950	57278	snoRNA	B1	1	1.7	S8	-2.4	S9	-3.3
bpRNA_SRP_950	57278	snoRNA	B2	2	2.8	S9	-3.3	S10	-20.05
bpRNA_SRP_950	57278	snoRNA	B5	1	1.7	S16	-3.3	S17	-10.65
bpRNA_SRP_950	57278	snoRNA	B6	1	2.3	S21	-7.5	S22	-12.25
bpRNA_SRP_950	57278	snoRNA	B7	1	1.7	S26	-2.1	S25	-6.7
bpRNA_SRP_711	57039	snoRNA	B1	2	2.8	S13	-7.5	S14	-9.75
bpRNA_SRP_711	57039	snoRNA	B2	4	3.6	S14	-9.75	S15	0.25
bpRNA_SRP_711	57039	snoRNA	B3	9	4.8	S18	-9.7	S19	-5.25
bpRNA_SRP_711	57039	snoRNA	B4	1	1.4	S19	-5.25	S20	-13.15
bpRNA_SRP_711	57039	snoRNA	B5	1	2.3	S18	-9.7	S17	-2.1
bpRNA_SRP_711	57039	snoRNA	B6	1	3.2	S21	-9.25	S22	-4.05
bpRNA_SRP_711	57039	snoRNA	B7	1	0.5	S30	-12.55	S31	-1.95
bpRNA_SRP_711	57039	snoRNA	B8	1	2.4	S29	-4.0	S28	-0.6
bpRNA_SRP_711	57039	snoRNA	B9	1	0.5	S28	-0.6	S27	-6.7
bpRNA_SRP_711	57039	snoRNA	B10	1	4.1	S33	-2.6	S32	-11.05
bpRNA_SRP_711	57039	snoRNA	B11	1	3.2	S26	-12.5	S25	-4.05
bpRNA_SRP_711	57039	snoRNA	B12	3	3.2	S24	-17.35	S23	-6.35
bpRNA_SRP_711	57039	snoRNA	B13	1	1.3	S38	-0.15	S39	-3.9
bpRNA_SRP_711	57039	snoRNA	B14	2	2.8	S6	-2.4	S5	-2.0
bpRNA_SRP_380	56708	snoRNA	B1	4	3.6	S7	-14.8	S8	-8.55
bpRNA_SRP_380	56708	snoRNA	B2	1	0.5	S9	-11.55	S10	-7.45
bpRNA_SRP_380	56708	snoRNA	B3	1	0.5	S13	-3.3	S14	-7.25
bpRNA_SRP_380	56708	snoRNA	B4	3	3.2	S13	-3.3	S12	-12.75
bpRNA_SRP_144	56472	snoRNA	B2	2	2.8	S4	-7.4	S3	-12.6
bpRNA_SRP_328	56656	snoRNA	B1	1	2.7	S17	-2.1	S18	-9.1
bpRNA_SRP_328	56656	snoRNA	B2	1	1.4	S18	-9.1	S19	-2.1
bpRNA_SRP_328	56656	snoRNA	B3	2	2.8	S17	-2.1	S16	-3.3
bpRNA_SRP_377	56705	snoRNA	B1	4	3.6	S7	-14.8	S8	-8.55
bpRNA_SRP_377	56705	snoRNA	B2	1	0.5	S9	-11.55	S10	-7.45
bpRNA_SRP_377	56705	snoRNA	B3	1	0.5	S13	-3.3	S14	-7.25
bpRNA_SRP_377	56705	snoRNA	B4	3	3.2	S13	-3.3	S12	-12.75
bpRNA_SRP_215	56543	snoRNA	B1	3	3.2	S8	-13.8	S9	-0.95
bpRNA_SRP_215	56543	snoRNA	B2	1	2.8	S10	-12.4	S11	-4.3
bpRNA_SRP_215	56543	snoRNA	B3	1	2.7	S15	-2.1	S16	-6.25
bpRNA_SRP_215	56543	snoRNA	B4	3	3.2	S15	-2.1	S14	-10.0
bpRNA_SRP_215	56543	snoRNA	B5	1	2.8	S12	-4.15	S11	-4.3
bpRNA_SRP_672	57000	snoRNA	B3	2	2.8	S2	-9.55	S1	-29.05
bpRNA_SRP_710	57038	snoRNA	B1	2	2.8	S13	-7.5	S14	-9.75
bpRNA_SRP_710	57038	snoRNA	B2	4	3.6	S14	-9.75	S15	0.25
bpRNA_SRP_710	57038	snoRNA	B3	9	4.8	S18	-9.7	S19	-5.25
bpRNA_SRP_710	57038	snoRNA	B4	1	1.4	S19	-5.25	S20	-13.15
bpRNA_SRP_710	57038	snoRNA	B5	1	2.3	S18	-9.7	S17	-2.1
bpRNA_SRP_710	57038	snoRNA	B6	1	3.2	S21	-9.25	S22	-4.05
bpRNA_SRP_710	57038	snoRNA	B7	1	0.5	S30	-12.55	S31	-1.95
bpRNA_SRP_710	57038	snoRNA	B8	1	2.4	S29	-4.0	S28	-0.6
bpRNA_SRP_710	57038	snoRNA	B9	1	0.5	S28	-0.6	S27	-6.7
bpRNA_SRP_710	57038	snoRNA	B10	1	4.1	S33	-2.6	S32	-11.05
bpRNA_SRP_710	57038	snoRNA	B11	1	3.2	S26	-12.5	S25	-4.05
bpRNA_SRP_710	57038	snoRNA	B12	3	3.2	S24	-17.35	S23	-6.35
bpRNA_SRP_710	57038	snoRNA	B13	1	1.3	S38	-0.15	S39	-3.9
bpRNA_SRP_710	57038	snoRNA	B14	2	2.8	S6	-2.4	S5	-2.0
bpRNA_SRP_951	57279	snoRNA	B1	1	1.7	S8	-2.4	S9	-3.3
bpRNA_SRP_951	57279	snoRNA	B2	2	2.8	S9	-3.3	S10	-20.05
bpRNA_SRP_951	57279	snoRNA	B5	1	1.7	S16	-3.3	S17	-10.65
bpRNA_SRP_951	57279	snoRNA	B6	1	2.3	S21	-7.5	S22	-12.25
bpRNA_SRP_951	57279	snoRNA	B7	1	1.7	S26	-2.1	S25	-7.65
bpRNA_SRP_685	57013	snoRNA	B2	2	2.8	S7	-4.7	S6	-10.9
bpRNA_SRP_833	57161	snoRNA	B1	1	1.3	S5	-6.6	S4	-1.4
bpRNA_SRP_833	57161	snoRNA	B2	1	1.6	S4	-1.4	S3	-9.5
bpRNA_SRP_441	56769	snoRNA	B1	1	0.4	S6	-7.8	S7	-10.0
bpRNA_SRP_441	56769	snoRNA	B2	1	1.7	S11	-5.05	S12	-0.85
bpRNA_SRP_441	56769	snoRNA	B3	2	2.8	S12	-0.85	S13	-13.9
bpRNA_SRP_441	56769	snoRNA	B4	1	0.5	S17	-5.7	S18	-2.05
bpRNA_SRP_441	56769	snoRNA	B5	1	0.5	S22	-5.8	S23	-6.6
bpRNA_SRP_441	56769	snoRNA	B6	2	2.8	S10	-3.9	S9	0.4
bpRNA_SRP_214	56542	snoRNA	B1	3	3.2	S8	-13.8	S9	-0.95
bpRNA_SRP_214	56542	snoRNA	B2	1	2.8	S10	-12.4	S11	-4.3
bpRNA_SRP_214	56542	snoRNA	B3	1	2.7	S15	-2.1	S16	-6.25
bpRNA_SRP_214	56542	snoRNA	B4	3	3.2	S15	-2.1	S14	-10.0
bpRNA_SRP_214	56542	snoRNA	B5	1	2.8	S12	-4.15	S11	-4.3
bpRNA_SRP_376	56704	snoRNA	B1	4	3.6	S7	-14.8	S8	-8.55
bpRNA_SRP_376	56704	snoRNA	B2	1	0.5	S9	-11.55	S10	-7.45
bpRNA_SRP_376	56704	snoRNA	B3	1	0.5	S13	-3.3	S14	-7.25
bpRNA_SRP_376	56704	snoRNA	B4	3	3.2	S13	-3.3	S12	-12.75
bpRNA_SRP_329	56657	snoRNA	B1	2	2.8	S5	-4.45	S4	-0.5
bpRNA_SRP_145	56473	snoRNA	B2	2	2.8	S5	-7.4	S4	-6.95
bpRNA_SRP_145	56473	snoRNA	B4	3	3.2	S2	-13.35	S1	-19.4
bpRNA_SRP_381	56709	snoRNA	B1	4	3.6	S7	-7.5	S8	-8.55
bpRNA_SRP_381	56709	snoRNA	B2	1	0.5	S9	-11.55	S10	-7.45
bpRNA_SRP_381	56709	snoRNA	B3	1	0.5	S13	-3.3	S14	-7.25
bpRNA_SRP_381	56709	snoRNA	B4	3	3.2	S13	-3.3	S12	-12.75
bpRNA_SRP_264	56592	snoRNA	B1	5	4.0	S5	-5.25	S6	-4.2
bpRNA_SRP_264	56592	snoRNA	B2	1	2.3	S6	-4.2	S7	-8.2
bpRNA_SRP_264	56592	snoRNA	B4	1	0.5	S13	-3.3	S14	-7.25
bpRNA_SRP_264	56592	snoRNA	B5	3	3.2	S13	-3.3	S12	-6.2
bpRNA_SRP_135	56463	snoRNA	B2	2	2.8	S5	-10.3	S4	-12.6
bpRNA_SRP_135	56463	snoRNA	B4	3	3.2	S2	-11.25	S1	-17.3
bpRNA_SRP_75	56403	snoRNA	B1	1	1.3	S8	-8.6	S9	-11.6
bpRNA_SRP_75	56403	snoRNA	B2	1	0.373	S10	-3.05	S11	-7.7
bpRNA_SRP_75	56403	snoRNA	B3	1	2.8	S11	-7.7	S12	-4.3
bpRNA_SRP_75	56403	snoRNA	B4	1	2.7	S16	-2.1	S17	-7.65
bpRNA_SRP_75	56403	snoRNA	B5	3	3.2	S16	-2.1	S15	-13.3
bpRNA_SRP_75	56403	snoRNA	B6	3	3.2	S15	-13.3	S14	-10.65
bpRNA_SRP_75	56403	snoRNA	B7	1	2.8	S13	-4.15	S12	-4.3
bpRNA_SRP_499	56827	snoRNA	B1	1	2.7	S16	-2.1	S15	-4.8
bpRNA_SRP_499	56827	snoRNA	B2	3	3.2	S14	-8.9	S13	-16.4
bpRNA_SRP_797	57125	snoRNA	B1	1	1.6	S3	-2.1	S4	-6.55
bpRNA_SRP_797	57125	snoRNA	B3	2	2.8	S3	-2.1	S2	-6.15
bpRNA_SRP_843	57171	snoRNA	B1	1	1.7	S19	-6.35	S18	-2.1
bpRNA_SRP_843	57171	snoRNA	B2	3	3.2	S18	-2.1	S17	-6.25
bpRNA_SRP_553	56881	snoRNA	B1	1	1.7	S5	-13.25	S4	-13.0
bpRNA_SRP_553	56881	snoRNA	B2	1	-0.927	S3	-1.97	S2	-14.35
bpRNA_SRP_553	56881	snoRNA	B3	3	3.2	S2	-14.35	S1	-22.3
bpRNA_SRP_431	56759	snoRNA	B1	1	0.5	S1	-5.7	S2	-2.05
bpRNA_SRP_284	56612	snoRNA	B1	2	2.8	S5	0.0	S6	-0.6
bpRNA_SRP_284	56612	snoRNA	B2	2	2.8	S6	-0.6	S7	-4.6
bpRNA_SRP_284	56612	snoRNA	B3	4	3.6	S11	-4.35	S10	-4.95
bpRNA_SRP_122	56450	snoRNA	B3	1	1.7	S20	-3.3	S21	-8.25
bpRNA_SRP_122	56450	snoRNA	B4	1	2.3	S26	-8.2	S25	-6.6
bpRNA_SRP_273	56601	snoRNA	B1	5	4.0	S7	-4.95	S8	-4.2
bpRNA_SRP_273	56601	snoRNA	B2	1	0.5	S8	-4.2	S9	-7.6
bpRNA_SRP_273	56601	snoRNA	B4	1	0.5	S15	-3.3	S16	-7.25
bpRNA_SRP_273	56601	snoRNA	B5	3	3.2	S15	-3.3	S14	-6.2
bpRNA_SRP_273	56601	snoRNA	B6	1	0.4	S11	-6.35	S10	-4.2
bpRNA_SRP_544	56872	snoRNA	B1	1	1.7	S2	-0.55	S3	-5.25
bpRNA_SRP_544	56872	snoRNA	B2	2	2.8	S2	-0.55	S1	-11.35
bpRNA_SRP_854	57182	snoRNA	B1	1	-0.927	S3	-1.97	S2	-14.35
bpRNA_SRP_854	57182	snoRNA	B2	3	3.2	S2	-14.35	S1	-18.9
bpRNA_SRP_780	57108	snoRNA	B1	1	-1.077	S12	-2.05	S13	-6.0
bpRNA_SRP_780	57108	snoRNA	B2	1	2.7	S18	-2.1	S19	-6.45
bpRNA_SRP_780	57108	snoRNA	B4	3	3.2	S18	-2.1	S17	-9.5
bpRNA_SRP_780	57108	snoRNA	B5	3	3.2	S17	-9.5	S16	-14.6
bpRNA_SRP_780	57108	snoRNA	B6	1	2.5	S15	-4.15	S14	-4.6
bpRNA_SRP_479	56807	snoRNA	B1	1	0.973	S9	-2.5	S10	-4.95
bpRNA_SRP_479	56807	snoRNA	B2	1	2.3	S12	-12.9	S13	-2.6
bpRNA_SRP_479	56807	snoRNA	B3	4	3.6	S14	-0.1	S15	-6.8
bpRNA_SRP_479	56807	snoRNA	B4	1	0.973	S8	-5.5	S7	-3.0
bpRNA_SRP_479	56807	snoRNA	B5	1	2.7	S7	-3.0	S6	-0.42
bpRNA_SRP_95	56423	snoRNA	B1	1	2.4	S2	-1.5	S3	-15.3
bpRNA_SRP_95	56423	snoRNA	B2	1	1.6	S7	-2.1	S6	-4.8
bpRNA_SRP_615	56943	snoRNA	B1	5	4.0	S6	-6.4	S7	-0.95
bpRNA_SRP_615	56943	snoRNA	B2	1	1.7	S16	-3.3	S17	-7.65
bpRNA_SRP_777	57105	snoRNA	B1	1	2.7	S3	-2.1	S4	-6.45
bpRNA_SRP_777	57105	snoRNA	B3	3	3.2	S3	-2.1	S2	-9.5
bpRNA_SRP_777	57105	snoRNA	B4	3	3.2	S2	-9.5	S1	-12.7
bpRNA_SRP_62	56390	snoRNA	B1	1	1.6	S3	-2.1	S4	-7.95
bpRNA_SRP_62	56390	snoRNA	B2	3	3.2	S3	-2.1	S2	-13.3
bpRNA_SRP_62	56390	snoRNA	B3	3	3.2	S2	-13.3	S1	-11.55
bpRNA_SRP_919	57247	snoRNA	B1	4	3.6	S7	-7.5	S8	-4.2
bpRNA_SRP_919	57247	snoRNA	B2	1	0.5	S9	-15.4	S10	-7.45
bpRNA_SRP_919	57247	snoRNA	B3	1	0.5	S13	-3.3	S14	-7.25
bpRNA_SRP_919	57247	snoRNA	B4	3	3.2	S13	-3.3	S12	-12.75
bpRNA_SRP_534	56862	snoRNA	B1	1	2.7	S2	-2.1	S3	-0.42
bpRNA_SRP_534	56862	snoRNA	B2	3	3.2	S5	-0.5	S4	0.0
bpRNA_SRP_534	56862	snoRNA	B3	2	2.8	S2	-2.1	S1	-17.2
bpRNA_SRP_692	57020	snoRNA	B1	2	2.8	S2	-5.7	S1	-19.6
bpRNA_SRP_946	57274	snoRNA	B1	1	1.7	S7	-4.05	S8	-3.3
bpRNA_SRP_946	57274	snoRNA	B2	1	-0.027	S10	-1.5	S11	-1.65
bpRNA_SRP_946	57274	snoRNA	B4	1	-0.927	S15	-3.5	S16	-1.65
bpRNA_SRP_946	57274	snoRNA	B5	1	1.7	S18	-3.3	S19	-7.75
bpRNA_SRP_946	57274	snoRNA	B6	1	2.3	S22	-5.2	S23	-2.1
bpRNA_SRP_946	57274	snoRNA	B7	1	0.5	S24	-20.5	S23	-2.1
bpRNA_SRP_946	57274	snoRNA	B8	5	4.0	S12	-10.0	S11	-1.65
bpRNA_SRP_946	57274	snoRNA	B9	1	1.7	S5	-12.6	S4	-0.45
bpRNA_SRP_824	57152	snoRNA	B2	1	0.5	S16	-5.8	S17	-4.35
bpRNA_SRP_824	57152	snoRNA	B3	1	2.3	S20	-19.35	S19	-10.0
bpRNA_SRP_409	56737	snoRNA	B1	1	2.7	S2	-2.1	S3	-12.1
bpRNA_SRP_409	56737	snoRNA	B3	2	2.8	S2	-2.1	S1	-4.95
bpRNA_SRP_758	57086	snoRNA	B1	1	1.3	S3	-3.45	S2	-1.4
bpRNA_SRP_396	56724	snoRNA	B3	1	2.4	S2	-0.45	S1	-3.75
bpRNA_SRP_152	56480	snoRNA	B1	4	3.6	S5	-12.7	S6	-14.1
bpRNA_SRP_152	56480	snoRNA	B2	1	1.3	S6	-14.1	S7	-4.15
bpRNA_SRP_152	56480	snoRNA	B3	3	3.2	S11	-3.3	S10	-12.65
bpRNA_SRP_203	56531	snoRNA	B2	1	1.7	S20	-8.8	S21	-1.95
bpRNA_SRP_361	56689	snoRNA	B1	1	0.5	S5	-7.8	S6	-7.6
bpRNA_SRP_361	56689	snoRNA	B3	1	0.5	S21	-8.65	S22	-1.95
bpRNA_SRP_361	56689	snoRNA	B4	1	2.5	S13	-3.9	S12	-9.7
bpRNA_SRP_361	56689	snoRNA	B5	4	3.6	S3	-7.9	S2	-5.5
bpRNA_SRP_557	56885	snoRNA	B3	3	3.2	S2	-13.35	S1	-16.4
bpRNA_SRP_435	56763	snoRNA	B1	1	0.5	S1	-5.7	S2	-2.05
bpRNA_SRP_818	57146	snoRNA	B1	1	1.6	S2	-2.1	S3	-5.95
bpRNA_SRP_818	57146	snoRNA	B2	2	2.8	S2	-2.1	S1	-6.15
bpRNA_SRP_925	57253	snoRNA	B1	1	2.8	S4	-6.4	S5	-12.85
bpRNA_SRP_925	57253	snoRNA	B4	1	1.4	S18	-5.65	S19	-1.95
bpRNA_SRP_925	57253	snoRNA	B6	1	2.5	S14	-11.5	S13	-0.22
bpRNA_SRP_925	57253	snoRNA	B7	3	3.2	S11	-4.95	S10	-10.7
bpRNA_SRP_86	56414	snoRNA	B1	1	1.3	S8	-8.6	S9	-11.6
bpRNA_SRP_86	56414	snoRNA	B2	1	0.373	S10	-3.05	S11	-7.7
bpRNA_SRP_86	56414	snoRNA	B3	1	2.8	S11	-7.7	S12	-4.3
bpRNA_SRP_86	56414	snoRNA	B4	1	2.7	S16	-2.1	S17	-7.65
bpRNA_SRP_86	56414	snoRNA	B5	3	3.2	S16	-2.1	S15	-13.3
bpRNA_SRP_86	56414	snoRNA	B6	3	3.2	S15	-13.3	S14	-10.65
bpRNA_SRP_86	56414	snoRNA	B7	1	2.8	S13	-4.15	S12	-4.3
bpRNA_SRP_793	57121	snoRNA	B1	1	1.6	S2	-2.1	S3	-6.3
